Using device: cpu
Loading dataset: industrial_and_scientific
Vocabulary Size (including padding): 25755
Loading LLM Semantic Vectors from /Users/rkaramyan/hybrid_recsys_capstone/src/../data/item_embeddings_industrial_and_scientific.pt...
LLM Embedding Tensor Shape: torch.Size([25755, 384])

Starting Training...
Phase 1: Freezing LLM embeddings for 5 epochs...
Epoch [1/30] | Batch [0/2032] | Loss: 12.0936
Epoch [10/30] | Batch [1800/2032] | Loss: 8.1355
Epoch [10/30] | Batch [1850/2032] | Loss: 7.9572
Epoch [10/30] | Batch [1900/2032] | Loss: 8.0151
Epoch [10/30] | Batch [1950/2032] | Loss: 8.3594
Epoch [10/30] | Batch [2000/2032] | Loss: 8.1795
--- Epoch 10 Completed | Avg Loss: 7.9939 | LR: 0.000500 ---
Validation @ Epoch 10 | Hit@10: 0.0569 | NDCG@10: 0.0275
No improvement. Patience: 1/3
Epoch [11/30] | Batch [0/2032] | Loss: 7.6401
Epoch [11/30] | Batch [50/2032] | Loss: 7.5171
Epoch [11/30] | Batch [100/2032] | Loss: 7.5421
Epoch [11/30] | Batch [150/2032] | Loss: 7.4660
Epoch [11/30] | Batch [200/2032] | Loss: 7.3297
Epoch [11/30] | Batch [250/2032] | Loss: 7.2371
Epoch [11/30] | Batch [300/2032] | Loss: 7.4871
Epoch [11/30] | Batch [350/2032] | Loss: 7.6656
Epoch [11/30] | Batch [400/2032] | Loss: 7.6497
Epoch [11/30] | Batch [450/2032] | Loss: 7.6331
Epoch [11/30] | Batch [500/2032] | Loss: 8.0353
Epoch [11/30] | Batch [550/2032] | Loss: 7.7339
Epoch [11/30] | Batch [600/2032] | Loss: 7.9480
Epoch [11/30] | Batch [650/2032] | Loss: 7.6069
Epoch [11/30] | Batch [700/2032] | Loss: 7.9925
Epoch [11/30] | Batch [750/2032] | Loss: 7.9004
Epoch [11/30] | Batch [800/2032] | Loss: 7.7257
Epoch [11/30] | Batch [850/2032] | Loss: 7.6999
Epoch [11/30] | Batch [900/2032] | Loss: 8.0696
Epoch [11/30] | Batch [950/2032] | Loss: 8.2345
Epoch [11/30] | Batch [1000/2032] | Loss: 8.3107
Epoch [11/30] | Batch [1050/2032] | Loss: 8.0309
Epoch [11/30] | Batch [1100/2032] | Loss: 8.1835
Epoch [11/30] | Batch [1150/2032] | Loss: 8.0391
Epoch [11/30] | Batch [1200/2032] | Loss: 8.0233
Epoch [11/30] | Batch [1250/2032] | Loss: 8.0721
Epoch [11/30] | Batch [1300/2032] | Loss: 8.4467
Epoch [11/30] | Batch [1350/2032] | Loss: 7.9736
Epoch [11/30] | Batch [1400/2032] | Loss: 7.9529
Epoch [11/30] | Batch [1450/2032] | Loss: 8.3471
Epoch [11/30] | Batch [1500/2032] | Loss: 8.0113
Epoch [11/30] | Batch [1550/2032] | Loss: 8.1642
Epoch [11/30] | Batch [1600/2032] | Loss: 8.0575
Epoch [11/30] | Batch [1650/2032] | Loss: 8.2880
Epoch [11/30] | Batch [1700/2032] | Loss: 8.0849
Epoch [11/30] | Batch [1750/2032] | Loss: 8.3412
Epoch [11/30] | Batch [1800/2032] | Loss: 8.2205
Epoch [11/30] | Batch [1850/2032] | Loss: 8.1365
Epoch [11/30] | Batch [1900/2032] | Loss: 8.2098
Epoch [11/30] | Batch [1950/2032] | Loss: 8.0193
Epoch [11/30] | Batch [2000/2032] | Loss: 8.4162
--- Epoch 11 Completed | Avg Loss: 7.9129 | LR: 0.000500 ---
Validation @ Epoch 11 | Hit@10: 0.0571 | NDCG@10: 0.0271
No improvement. Patience: 2/3
Epoch [12/30] | Batch [0/2032] | Loss: 7.4401
Epoch [12/30] | Batch [50/2032] | Loss: 7.3126
Epoch [12/30] | Batch [100/2032] | Loss: 7.4494
Epoch [12/30] | Batch [150/2032] | Loss: 7.6448
Epoch [12/30] | Batch [200/2032] | Loss: 7.3397
Epoch [12/30] | Batch [250/2032] | Loss: 7.5162
Epoch [12/30] | Batch [300/2032] | Loss: 7.6283
Epoch [12/30] | Batch [350/2032] | Loss: 7.6570
Epoch [12/30] | Batch [400/2032] | Loss: 7.8444
Epoch [12/30] | Batch [450/2032] | Loss: 7.6919
Epoch [12/30] | Batch [500/2032] | Loss: 7.6121
Epoch [12/30] | Batch [550/2032] | Loss: 7.9659
Epoch [12/30] | Batch [600/2032] | Loss: 7.7648
Epoch [12/30] | Batch [650/2032] | Loss: 7.8194
Epoch [12/30] | Batch [700/2032] | Loss: 7.5672
Epoch [12/30] | Batch [750/2032] | Loss: 7.9248
Epoch [12/30] | Batch [800/2032] | Loss: 7.5762
Epoch [12/30] | Batch [850/2032] | Loss: 8.1575
Epoch [12/30] | Batch [900/2032] | Loss: 7.9255
Epoch [12/30] | Batch [950/2032] | Loss: 8.1369
Epoch [12/30] | Batch [1000/2032] | Loss: 8.0789
Epoch [12/30] | Batch [1050/2032] | Loss: 7.8557
Epoch [12/30] | Batch [1100/2032] | Loss: 7.8433
Epoch [12/30] | Batch [1150/2032] | Loss: 7.9255
Epoch [12/30] | Batch [1200/2032] | Loss: 7.9653
Epoch [12/30] | Batch [1250/2032] | Loss: 7.8092
Epoch [12/30] | Batch [1300/2032] | Loss: 8.1005
Epoch [12/30] | Batch [1350/2032] | Loss: 8.0017
Epoch [12/30] | Batch [1400/2032] | Loss: 8.0528
Epoch [12/30] | Batch [1450/2032] | Loss: 8.2095
Epoch [12/30] | Batch [1500/2032] | Loss: 8.0711
Epoch [12/30] | Batch [1550/2032] | Loss: 7.8982
Epoch [12/30] | Batch [1600/2032] | Loss: 7.9273
Epoch [12/30] | Batch [1650/2032] | Loss: 8.2454
Epoch [12/30] | Batch [1700/2032] | Loss: 7.9862
Epoch [12/30] | Batch [1750/2032] | Loss: 7.8625
Epoch [12/30] | Batch [1800/2032] | Loss: 8.4563
Epoch [12/30] | Batch [1850/2032] | Loss: 7.9723
Epoch [12/30] | Batch [1900/2032] | Loss: 7.9093
Epoch [12/30] | Batch [1950/2032] | Loss: 7.9590
Epoch [12/30] | Batch [2000/2032] | Loss: 8.0679
--- Epoch 12 Completed | Avg Loss: 7.8384 | LR: 0.000500 ---
Validation @ Epoch 12 | Hit@10: 0.0584 | NDCG@10: 0.0277
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm_simple.pth
Epoch [13/30] | Batch [0/2032] | Loss: 7.4566
Epoch [13/30] | Batch [50/2032] | Loss: 7.2591
Epoch [13/30] | Batch [100/2032] | Loss: 7.4446
Epoch [13/30] | Batch [150/2032] | Loss: 7.4870
Epoch [13/30] | Batch [200/2032] | Loss: 7.3237
Epoch [13/30] | Batch [250/2032] | Loss: 7.0940
Epoch [13/30] | Batch [300/2032] | Loss: 7.2098
Epoch [13/30] | Batch [350/2032] | Loss: 7.3279
Epoch [13/30] | Batch [400/2032] | Loss: 7.3048
Epoch [13/30] | Batch [450/2032] | Loss: 7.5101
Epoch [13/30] | Batch [500/2032] | Loss: 7.6613
Epoch [13/30] | Batch [550/2032] | Loss: 7.4751
Epoch [13/30] | Batch [600/2032] | Loss: 7.4774
Epoch [13/30] | Batch [650/2032] | Loss: 7.7944
Epoch [13/30] | Batch [700/2032] | Loss: 7.7176
Epoch [13/30] | Batch [750/2032] | Loss: 7.8357
Epoch [13/30] | Batch [800/2032] | Loss: 8.1427
Epoch [13/30] | Batch [850/2032] | Loss: 7.5792
Epoch [13/30] | Batch [900/2032] | Loss: 7.7864
Epoch [13/30] | Batch [950/2032] | Loss: 7.6464
Epoch [13/30] | Batch [1000/2032] | Loss: 7.8510
Epoch [13/30] | Batch [1050/2032] | Loss: 7.9023
Epoch [13/30] | Batch [1100/2032] | Loss: 7.7794
Epoch [13/30] | Batch [1150/2032] | Loss: 7.9517
Epoch [13/30] | Batch [1200/2032] | Loss: 8.0077
Epoch [13/30] | Batch [1250/2032] | Loss: 7.7502
Epoch [13/30] | Batch [1300/2032] | Loss: 8.0438
Epoch [13/30] | Batch [1350/2032] | Loss: 8.1075
Epoch [13/30] | Batch [1400/2032] | Loss: 8.2738
Epoch [13/30] | Batch [1450/2032] | Loss: 8.0640
Epoch [13/30] | Batch [1500/2032] | Loss: 7.8767
Epoch [13/30] | Batch [1550/2032] | Loss: 7.9350
Epoch [13/30] | Batch [1600/2032] | Loss: 7.8993
Epoch [13/30] | Batch [1650/2032] | Loss: 8.1306
Epoch [13/30] | Batch [1700/2032] | Loss: 7.9981
Epoch [13/30] | Batch [1750/2032] | Loss: 8.0996
Epoch [13/30] | Batch [1800/2032] | Loss: 8.1536
Epoch [13/30] | Batch [1850/2032] | Loss: 8.0657
Epoch [13/30] | Batch [1900/2032] | Loss: 7.9385
Epoch [13/30] | Batch [1950/2032] | Loss: 8.1580
Epoch [13/30] | Batch [2000/2032] | Loss: 7.8780
--- Epoch 13 Completed | Avg Loss: 7.7746 | LR: 0.000500 ---
Validation @ Epoch 13 | Hit@10: 0.0575 | NDCG@10: 0.0273
No improvement. Patience: 1/3
Epoch [14/30] | Batch [0/2032] | Loss: 7.2049
Epoch [14/30] | Batch [50/2032] | Loss: 7.1394
Epoch [14/30] | Batch [100/2032] | Loss: 7.3113
Epoch [14/30] | Batch [150/2032] | Loss: 7.1506
Epoch [14/30] | Batch [200/2032] | Loss: 7.5747
Epoch [14/30] | Batch [250/2032] | Loss: 7.3617
Epoch [14/30] | Batch [300/2032] | Loss: 7.1155
Epoch [14/30] | Batch [350/2032] | Loss: 7.4298
Epoch [14/30] | Batch [400/2032] | Loss: 7.5712
Epoch [14/30] | Batch [450/2032] | Loss: 7.6696
Epoch [14/30] | Batch [500/2032] | Loss: 7.5169
Epoch [14/30] | Batch [550/2032] | Loss: 7.5704
Epoch [14/30] | Batch [600/2032] | Loss: 7.3934
Epoch [14/30] | Batch [650/2032] | Loss: 7.6313
Epoch [14/30] | Batch [700/2032] | Loss: 7.8331
Epoch [14/30] | Batch [750/2032] | Loss: 7.5200
Epoch [14/30] | Batch [800/2032] | Loss: 7.6154
Epoch [14/30] | Batch [850/2032] | Loss: 7.6126
Epoch [14/30] | Batch [900/2032] | Loss: 7.8566
Epoch [14/30] | Batch [950/2032] | Loss: 7.6361
Epoch [14/30] | Batch [1000/2032] | Loss: 7.9488
Epoch [14/30] | Batch [1050/2032] | Loss: 8.1218
Epoch [14/30] | Batch [1100/2032] | Loss: 7.6525
Epoch [14/30] | Batch [1150/2032] | Loss: 7.6288
Epoch [14/30] | Batch [1200/2032] | Loss: 7.8277
Epoch [14/30] | Batch [1250/2032] | Loss: 7.8692
Epoch [14/30] | Batch [1300/2032] | Loss: 7.6844
Epoch [14/30] | Batch [1350/2032] | Loss: 7.5846
Epoch [14/30] | Batch [1400/2032] | Loss: 7.7250
Epoch [14/30] | Batch [1450/2032] | Loss: 8.0046
Epoch [14/30] | Batch [1500/2032] | Loss: 7.8592
Epoch [14/30] | Batch [1550/2032] | Loss: 8.1297
Epoch [14/30] | Batch [1600/2032] | Loss: 7.8087
Epoch [14/30] | Batch [1650/2032] | Loss: 8.1994
Epoch [14/30] | Batch [1700/2032] | Loss: 7.9139
Epoch [14/30] | Batch [1750/2032] | Loss: 7.9871
Epoch [14/30] | Batch [1800/2032] | Loss: 7.9493
Epoch [14/30] | Batch [1850/2032] | Loss: 8.1282
Epoch [14/30] | Batch [1900/2032] | Loss: 8.1118
Epoch [14/30] | Batch [1950/2032] | Loss: 7.8654
Epoch [14/30] | Batch [2000/2032] | Loss: 8.0812
--- Epoch 14 Completed | Avg Loss: 7.7148 | LR: 0.000500 ---
Validation @ Epoch 14 | Hit@10: 0.0567 | NDCG@10: 0.0266
No improvement. Patience: 2/3
Epoch [15/30] | Batch [0/2032] | Loss: 7.3179
Epoch [15/30] | Batch [50/2032] | Loss: 7.0819
Epoch [15/30] | Batch [100/2032] | Loss: 7.3666
Epoch [15/30] | Batch [150/2032] | Loss: 6.6706
Epoch [15/30] | Batch [200/2032] | Loss: 7.4524
Epoch [15/30] | Batch [250/2032] | Loss: 7.3872
Epoch [15/30] | Batch [300/2032] | Loss: 7.4895
Epoch [15/30] | Batch [350/2032] | Loss: 7.4809
Epoch [15/30] | Batch [400/2032] | Loss: 7.5691
Epoch [15/30] | Batch [450/2032] | Loss: 7.4786
Epoch [15/30] | Batch [500/2032] | Loss: 7.5071
Epoch [15/30] | Batch [550/2032] | Loss: 7.5690
Epoch [15/30] | Batch [600/2032] | Loss: 7.6498
Epoch [15/30] | Batch [650/2032] | Loss: 7.5429
Epoch [15/30] | Batch [700/2032] | Loss: 7.1794
Epoch [15/30] | Batch [750/2032] | Loss: 7.6975
Epoch [15/30] | Batch [800/2032] | Loss: 7.7085
Epoch [15/30] | Batch [850/2032] | Loss: 7.7196
Epoch [15/30] | Batch [900/2032] | Loss: 7.5133
Epoch [15/30] | Batch [950/2032] | Loss: 7.5463
Epoch [15/30] | Batch [1000/2032] | Loss: 7.6206
Epoch [15/30] | Batch [1050/2032] | Loss: 7.8974
Epoch [15/30] | Batch [1100/2032] | Loss: 7.8146
Epoch [15/30] | Batch [1150/2032] | Loss: 7.6572
Epoch [15/30] | Batch [1200/2032] | Loss: 7.5580
Epoch [15/30] | Batch [1250/2032] | Loss: 7.5891
Epoch [15/30] | Batch [1300/2032] | Loss: 7.9702
Epoch [15/30] | Batch [1350/2032] | Loss: 7.7852
Epoch [15/30] | Batch [1400/2032] | Loss: 7.8592
Epoch [15/30] | Batch [1450/2032] | Loss: 7.8464
Epoch [15/30] | Batch [1500/2032] | Loss: 7.7734
Epoch [15/30] | Batch [1550/2032] | Loss: 7.8968
Epoch [15/30] | Batch [1600/2032] | Loss: 8.0836
Epoch [15/30] | Batch [1650/2032] | Loss: 8.3656
Epoch [15/30] | Batch [1700/2032] | Loss: 7.9068
Epoch [15/30] | Batch [1750/2032] | Loss: 8.0859
Epoch [15/30] | Batch [1800/2032] | Loss: 7.9974
Epoch [15/30] | Batch [1850/2032] | Loss: 7.9944
Epoch [15/30] | Batch [1900/2032] | Loss: 7.8935
Epoch [15/30] | Batch [1950/2032] | Loss: 8.0438
Epoch [15/30] | Batch [2000/2032] | Loss: 7.9165
--- Epoch 15 Completed | Avg Loss: 7.6662 | LR: 0.000500 ---
Validation @ Epoch 15 | Hit@10: 0.0564 | NDCG@10: 0.0259
No improvement. Patience: 3/3
Early stopping triggered at epoch 15

Final Best Hit@10: 0.0584
